Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,123795,-,-,-,37.89,-122.3,-8,27,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2009,4,6,5,30,0,0,0,0,4,94.03,0.112,2.6,85.34,8,1010,N/A
2009,4,6,6,0,13,71,15,0,5,88.19,0.112,2.7,82.16,9,1010,N/A
2009,4,6,6,30,44,345,91,0,5,82.28,0.112,2.8000000000000003,76.79,10,1010,N/A
2009,4,6,7,0,65,539,192,0,5,76.36,0.112,3,67.17,12,1010,N/A
2009,4,6,7,30,80,657,300,0,5,70.46000000000001,0.112,2.7,62.89,13,1010,N/A
2009,4,6,8,0,93,732,407,0,5,64.61,0.112,2.4000000000000004,58.480000000000004,14,1010,N/A
2009,4,6,8,30,102,790,511,0,5,58.88,0.112,2.3000000000000003,54.83,15,1010,N/A
2009,4,6,9,0,112,826,606,0,5,53.32,0.112,2.2,47.08,17,1010,N/A
2009,4,6,9,30,119,858,692,1,5,48.03,0.112,2.2,44.2,18,1010,N/A
2009,4,6,10,0,124,882,767,0,4,43.11,0.112,2.2,39.660000000000004,20,1010,N/A
2009,4,6,10,30,127,899,829,0,4,38.74,0.112,2.2,39.65,20,1010,N/A
2009,4,6,11,0,136,899,872,7,4,35.13,0.112,2.2,36.78,21,1010,N/A
2009,4,6,11,30,234,707,831,8,4,32.55,0.112,2.1,36.77,21,1010,N/A
2009,4,6,12,0,328,518,770,7,5,31.26,0.112,2,35.13,22,1010,N/A
2009,4,6,12,30,299,592,805,8,5,31.43,0.112,1.9000000000000001,35.12,22,1010,N/A
2009,4,6,13,0,281,611,794,7,5,33.02,0.112,1.9000000000000001,35.980000000000004,22,1010,N/A
2009,4,6,13,30,256,633,769,8,5,35.86,0.112,1.8,38.25,21,1010,N/A
2009,4,6,14,0,308,441,648,4,5,39.660000000000004,0.112,1.8,39.85,21,1010,N/A
2009,4,6,14,30,255,502,616,7,5,44.17,0.112,1.9000000000000001,42.39,20,1010,N/A
2009,4,6,15,0,231,488,550,7,6,49.18,0.112,2,47.18,19,1010,N/A
2009,4,6,15,30,224,397,455,7,6,54.54,0.112,2.1,50.25,18,1010,N/A
2009,4,6,16,0,188,370,372,7,7,60.14,0.116,2.3000000000000003,58.7,17,1010,N/A
2009,4,6,16,30,139,400,303,8,7,65.89,0.116,2.2,62.58,16,1010,N/A
2009,4,6,17,0,123,144,169,8,8,71.75,0.116,2.1,70.33,15,1010,N/A
2009,4,6,17,30,78,167,113,8,8,77.65,0.116,1.8,75.05,14,1010,N/A
2009,4,6,18,0,40,73,48,7,8,83.56,0.116,1.6,80.29,13,1010,N/A
2009,4,6,18,30,0,0,0,7,8,89.44,0.116,1.4000000000000001,85.77,12,1010,N/A
2009,4,6,19,0,0,0,0,7,8,95.26,0.116,1.3,86.12,12,1010,N/A
2009,4,6,19,30,0,0,0,7,8,100.96000000000001,0.116,1.2000000000000002,86.12,11,1010,N/A
2009,4,6,20,0,0,0,0,3,8,106.51,0.116,1.1,85.96000000000001,11,1010,N/A
2009,4,6,20,30,0,0,0,1,8,111.84,0.116,1.1,91.85000000000001,11,1010,N/A
2009,4,6,21,0,0,0,0,0,8,116.89,0.116,1.2000000000000002,89.46000000000001,11,1010,N/A
2009,4,6,21,30,0,0,0,0,8,121.57000000000001,0.116,1.2000000000000002,89.43,10,1010,N/A
2009,4,6,22,0,0,0,0,0,7,125.77,0.116,1.3,87.09,10,1010,N/A
2009,4,6,22,30,0,0,0,0,7,129.37,0.116,1.4000000000000001,93.11,10,1010,N/A
2009,4,6,23,0,0,0,0,0,7,132.21,0.116,1.6,92.08,10,1010,N/A
2009,4,6,23,30,0,0,0,0,7,134.17000000000002,0.116,1.6,92.07000000000001,9,1010,N/A
2009,4,7,0,0,0,0,0,0,7,135.11,0.116,1.7000000000000002,92.18,9,1010,N/A
2009,4,7,0,30,0,0,0,0,7,134.96,0.116,1.7000000000000002,92.16,9,1010,N/A
2009,4,7,1,0,0,0,0,0,7,133.75,0.116,1.7000000000000002,93.18,9,1010,N/A
2009,4,7,1,30,0,0,0,7,7,131.56,0.116,1.6,99.68,9,1010,N/A
2009,4,7,2,0,0,0,0,7,8,128.5,0.116,1.5,100,9,1010,N/A
2009,4,7,2,30,0,0,0,7,8,124.73,0.116,1.4000000000000001,100,9,1010,N/A
2009,4,7,3,0,0,0,0,4,8,120.4,0.116,1.4000000000000001,100,9,1010,N/A
2009,4,7,3,30,0,0,0,4,8,115.61,0.116,1.3,100,9,1010,N/A
2009,4,7,4,0,0,0,0,7,8,110.48,0.116,1.3,100,9,1010,N/A
2009,4,7,4,30,0,0,0,7,8,105.08,0.116,1.3,100,9,1010,N/A
2009,4,7,5,0,0,0,0,8,8,99.49000000000001,0.116,1.4000000000000001,100,9,1010,N/A
2009,4,7,5,30,0,0,0,7,8,93.74,0.116,1.4000000000000001,100,9,1010,N/A
2009,4,7,6,0,11,0,11,7,9,87.9,0.116,1.5,100,10,1010,N/A
2009,4,7,6,30,50,62,59,7,9,82,0.116,1.7000000000000002,93.95,10,1010,N/A
2009,4,7,7,0,91,129,122,8,9,76.08,0.116,1.9000000000000001,89.25,11,1010,N/A
2009,4,7,7,30,134,181,196,7,9,70.17,0.116,2.2,89.26,11,1010,N/A
2009,4,7,8,0,145,4,147,4,9,64.32000000000001,0.116,2.5,84.69,12,1010,N/A
2009,4,7,8,30,11,0,11,8,9,58.58,0.116,2.8000000000000003,84.7,12,1010,N/A
2009,4,7,9,0,28,0,28,8,9,53.02,0.116,3.1,86.15,13,1010,N/A
2009,4,7,9,30,304,80,359,7,9,47.71,0.116,3.2,86.16,13,1010,N/A
2009,4,7,10,0,149,0,149,7,9,42.78,0.116,3.4000000000000004,84.41,13,1010,N/A
2009,4,7,10,30,160,1,161,7,9,38.39,0.116,3.2,84.42,13,1010,N/A
2009,4,7,11,0,59,0,59,6,9,34.76,0.116,3.1,82.61,13,1010,N/A
2009,4,7,11,30,136,877,879,0,9,32.17,0.116,2.8000000000000003,82.62,13,1010,N/A
2009,4,7,12,0,102,0,102,4,8,30.88,0.116,2.6,81.38,13,1010,N/A
2009,4,7,12,30,102,0,102,8,8,31.060000000000002,0.116,2.3000000000000003,81.37,13,1010,N/A
2009,4,7,13,0,408,94,488,8,8,32.69,0.116,2.1,81.25,13,1010,N/A
2009,4,7,13,30,391,94,467,7,8,35.56,0.116,2.2,81.22,13,1010,N/A
2009,4,7,14,0,279,19,295,7,8,39.39,0.116,2.3000000000000003,76.59,14,1010,N/A
2009,4,7,14,30,329,288,537,8,8,43.93,0.116,2.5,76.57000000000001,14,1010,N/A
2009,4,7,15,0,258,30,278,8,9,48.96,0.116,2.7,76.93,14,1010,N/A
2009,4,7,15,30,263,118,332,7,9,54.34,0.116,2.7,76.91,13,1010,N/A
2009,4,7,16,0,116,0,116,4,9,59.95,0.116,2.8000000000000003,76.94,13,1010,N/A
2009,4,7,16,30,56,0,56,3,9,65.71000000000001,0.116,2.5,82.15,13,1010,N/A
2009,4,7,17,0,58,0,58,4,9,71.57000000000001,0.116,2.3000000000000003,84.25,13,1010,N/A
2009,4,7,17,30,42,0,42,4,9,77.48,0.116,2,90,12,1010,N/A
2009,4,7,18,0,19,0,19,7,9,83.39,0.116,1.9000000000000001,91.97,11,1010,N/A
2009,4,7,18,30,0,0,0,7,9,89.26,0.116,1.8,98.31,10,1010,N/A
2009,4,7,19,0,0,0,0,7,9,95.07000000000001,0.116,1.8,97.68,10,1010,N/A
2009,4,7,19,30,0,0,0,7,9,100.77,0.116,1.9000000000000001,100,10,1010,N/A
2009,4,7,20,0,0,0,0,7,9,106.3,0.116,2,100,10,1010,N/A
2009,4,7,20,30,0,0,0,7,9,111.62,0.116,2,100,10,1010,N/A
2009,4,7,21,0,0,0,0,4,9,116.65,0.116,2.1,100,10,1010,N/A
2009,4,7,21,30,0,0,0,8,9,121.31,0.116,2.2,100,9,1010,N/A
2009,4,7,22,0,0,0,0,4,8,125.49000000000001,0.116,2.3000000000000003,99.82000000000001,9,1010,N/A
2009,4,7,22,30,0,0,0,4,8,129.06,0.116,2.2,99.82000000000001,9,1010,N/A
2009,4,7,23,0,0,0,0,7,8,131.88,0.116,2.2,98.68,9,1010,N/A
2009,4,7,23,30,0,0,0,4,8,133.81,0.116,2.2,98.68,9,1010,N/A
2009,4,8,0,0,0,0,0,7,8,134.73,0.116,2.2,97.95,9,1010,N/A
2009,4,8,0,30,0,0,0,7,8,134.59,0.116,2.2,100,9,1010,N/A
2009,4,8,1,0,0,0,0,7,8,133.37,0.116,2.2,100,9,1010,N/A
2009,4,8,1,30,0,0,0,4,8,131.18,0.116,2.1,100,9,1010,N/A
2009,4,8,2,0,0,0,0,4,8,128.14000000000001,0.116,2.1,100,9,1010,N/A
2009,4,8,2,30,0,0,0,4,8,124.38000000000001,0.116,2,100,9,1010,N/A
2009,4,8,3,0,0,0,0,4,8,120.06,0.116,2,100,9,1010,N/A
2009,4,8,3,30,0,0,0,7,8,115.29,0.116,1.9000000000000001,100,9,1010,N/A
2009,4,8,4,0,0,0,0,7,8,110.17,0.116,1.9000000000000001,100,9,1010,N/A
2009,4,8,4,30,0,0,0,7,8,104.78,0.116,1.9000000000000001,100,9,1010,N/A
2009,4,8,5,0,0,0,0,7,8,99.19,0.116,1.9000000000000001,100,9,1010,N/A
2009,4,8,5,30,0,0,0,8,8,93.46000000000001,0.116,1.9000000000000001,100,9,1010,N/A
2009,4,8,6,0,17,0,17,6,9,87.62,0.116,1.9000000000000001,100,10,1010,N/A
2009,4,8,6,30,49,175,75,6,9,81.72,0.116,2,100,10,1010,N/A
2009,4,8,7,0,86,253,148,7,9,75.8,0.116,2.1,96.76,11,1010,N/A
2009,4,8,7,30,137,86,167,4,9,69.89,0.116,2.1,96.79,11,1010,N/A
2009,4,8,8,0,113,0,113,4,9,64.04,0.116,2.1,89.34,12,1010,N/A
2009,4,8,8,30,228,216,341,4,9,58.29,0.116,2.1,89.35000000000001,12,1010,N/A
2009,4,8,9,0,276,179,385,4,8,52.71,0.116,2.2,80.9,13,1010,N/A
2009,4,8,9,30,243,18,255,4,8,47.39,0.116,2.2,80.91,13,1010,N/A
2009,4,8,10,0,355,150,466,3,8,42.44,0.116,2.3000000000000003,74.36,14,1010,N/A
2009,4,8,10,30,311,451,667,2,8,38.04,0.116,2.5,74.36,14,1010,N/A
2009,4,8,11,0,398,96,478,4,8,34.39,0.116,2.7,69.09,14,1010,N/A
2009,4,8,11,30,386,365,696,3,8,31.79,0.116,2.8000000000000003,69.09,14,1010,N/A
2009,4,8,12,0,381,389,717,2,8,30.5,0.116,2.9000000000000004,69.10000000000001,15,1010,N/A
2009,4,8,12,30,413,83,484,2,8,30.7,0.116,2.9000000000000004,69.10000000000001,15,1010,N/A
2009,4,8,13,0,366,401,705,2,8,32.35,0.116,2.9000000000000004,69.69,15,1010,N/A
2009,4,8,13,30,302,518,725,2,8,35.26,0.116,2.8000000000000003,69.67,14,1010,N/A
2009,4,8,14,0,370,253,567,2,8,39.12,0.116,2.8000000000000003,70.37,14,1010,N/A
2009,4,8,14,30,331,285,537,2,8,43.69,0.116,2.8000000000000003,75.08,14,1010,N/A
2009,4,8,15,0,249,24,265,3,8,48.74,0.116,2.8000000000000003,75.62,14,1010,N/A
2009,4,8,15,30,254,268,411,2,8,54.14,0.116,2.7,80.73,13,1010,N/A
2009,4,8,16,0,219,173,306,2,8,59.76,0.116,2.7,81.4,13,1010,N/A
2009,4,8,16,30,90,696,378,1,8,65.53,0.116,2.5,86.95,12,1010,N/A
2009,4,8,17,0,77,554,254,7,9,71.4,0.116,2.4000000000000004,89.05,12,1010,N/A
2009,4,8,17,30,77,228,127,2,9,77.31,0.116,2.1,95.17,11,1010,N/A
2009,4,8,18,0,43,99,55,2,9,83.22,0.116,1.8,98.07000000000001,11,1010,N/A
2009,4,8,18,30,0,0,0,4,9,89.09,0.116,1.7000000000000002,98.08,10,1010,N/A
2009,4,8,19,0,0,0,0,7,9,94.89,0.116,1.6,98.9,10,1010,N/A
2009,4,8,19,30,0,0,0,7,9,100.58,0.116,1.6,98.91,10,1010,N/A
2009,4,8,20,0,0,0,0,7,9,106.10000000000001,0.116,1.6,99.05,10,1010,N/A
2009,4,8,20,30,0,0,0,7,9,111.4,0.116,1.6,100,10,1010,N/A
2009,4,8,21,0,0,0,0,7,9,116.41,0.116,1.6,100,10,1010,N/A
2009,4,8,21,30,0,0,0,7,9,121.05,0.116,1.6,100,10,1010,N/A
2009,4,8,22,0,0,0,0,7,9,125.2,0.116,1.6,100,10,1010,N/A
2009,4,8,22,30,0,0,0,7,9,128.75,0.116,1.5,100,10,1010,N/A
2009,4,8,23,0,0,0,0,7,9,131.55,0.116,1.5,100,10,1010,N/A
2009,4,8,23,30,0,0,0,7,9,133.46,0.116,1.4000000000000001,100,10,1010,N/A
2009,4,9,0,0,0,0,0,7,9,134.37,0.116,1.4000000000000001,100,10,1010,N/A
2009,4,9,0,30,0,0,0,7,9,134.21,0.116,1.4000000000000001,100,9,1010,N/A
2009,4,9,1,0,0,0,0,7,9,133,0.116,1.5,100,9,1010,N/A
2009,4,9,1,30,0,0,0,8,9,130.81,0.116,1.5,100,9,1010,N/A
2009,4,9,2,0,0,0,0,8,9,127.77,0.116,1.5,100,9,1010,N/A
2009,4,9,2,30,0,0,0,4,8,124.03,0.116,1.5,100,9,1010,N/A
2009,4,9,3,0,0,0,0,8,8,119.72,0.116,1.5,100,9,1010,N/A
2009,4,9,3,30,0,0,0,8,8,114.96000000000001,0.116,1.5,100,9,1010,N/A
2009,4,9,4,0,0,0,0,7,8,109.85000000000001,0.116,1.6,100,9,1010,N/A
2009,4,9,4,30,0,0,0,7,8,104.48,0.116,1.7000000000000002,100,9,1010,N/A
2009,4,9,5,0,0,0,0,8,8,98.9,0.116,1.8,100,9,1010,N/A
2009,4,9,5,30,0,0,0,7,8,93.17,0.116,1.8,100,9,1010,N/A
2009,4,9,6,0,1,0,1,8,9,87.33,0.116,1.9000000000000001,100,10,1010,N/A
2009,4,9,6,30,8,0,8,8,9,81.44,0.116,2,100,10,1010,N/A
2009,4,9,7,0,13,0,13,8,9,75.52,0.116,2.3000000000000003,95.82000000000001,10,1010,N/A
2009,4,9,7,30,40,0,40,7,9,69.61,0.116,2.4000000000000004,95.81,10,1010,N/A
2009,4,9,8,0,43,0,43,8,9,63.75,0.116,2.6,93.58,10,1010,N/A
2009,4,9,8,30,145,0,145,7,9,58,0.116,2.7,93.57000000000001,10,1010,N/A
2009,4,9,9,0,188,5,191,7,8,52.410000000000004,0.116,2.8000000000000003,91.66,11,1010,N/A
2009,4,9,9,30,295,55,332,8,8,47.08,0.116,2.8000000000000003,91.64,11,1010,N/A
2009,4,9,10,0,300,33,324,8,8,42.11,0.116,2.9000000000000004,90.75,11,1010,N/A
2009,4,9,10,30,385,120,480,7,8,37.69,0.116,2.9000000000000004,90.72,11,1010,N/A
2009,4,9,11,0,406,112,499,8,8,34.03,0.116,3,90.16,11,1010,N/A
2009,4,9,11,30,408,81,477,7,8,31.41,0.116,3,90.14,11,1010,N/A
2009,4,9,12,0,327,23,348,7,8,30.13,0.116,3,90.03,11,1010,N/A
2009,4,9,12,30,260,12,271,8,8,30.34,0.116,2.9000000000000004,90.01,11,1010,N/A
2009,4,9,13,0,292,17,307,8,8,32.02,0.116,2.9000000000000004,84.8,11,1010,N/A
2009,4,9,13,30,299,20,316,8,8,34.96,0.116,2.8000000000000003,84.77,11,1010,N/A
2009,4,9,14,0,226,9,234,8,8,38.86,0.116,2.7,85.61,11,1010,N/A
2009,4,9,14,30,258,18,271,7,8,43.45,0.116,2.6,91.47,11,1010,N/A
2009,4,9,15,0,287,58,326,7,8,48.53,0.116,2.6,92.5,11,1010,N/A
2009,4,9,15,30,149,0,149,7,8,53.94,0.116,2.4000000000000004,92.48,11,1010,N/A
2009,4,9,16,0,32,0,32,7,9,59.57,0.116,2.2,93.81,11,1010,N/A
2009,4,9,16,30,116,0,116,8,9,65.36,0.116,1.9000000000000001,93.8,10,1010,N/A
2009,4,9,17,0,76,0,76,7,9,71.23,0.116,1.6,95.39,10,1010,N/A
2009,4,9,17,30,40,0,40,8,9,77.13,0.116,1.3,100,10,1010,N/A
2009,4,9,18,0,18,0,18,7,9,83.04,0.116,1.1,100,10,1010,N/A
2009,4,9,18,30,2,0,2,8,9,88.91,0.116,1,100,9,1010,N/A
2009,4,9,19,0,0,0,0,7,8,94.71000000000001,0.116,1,99.96000000000001,9,1010,N/A
2009,4,9,19,30,0,0,0,7,8,100.38,0.116,1,100,9,1010,N/A
2009,4,9,20,0,0,0,0,7,8,105.89,0.116,1,100,9,1010,N/A
2009,4,9,20,30,0,0,0,7,8,111.18,0.116,1,100,9,1010,N/A
2009,4,9,21,0,0,0,0,7,8,116.17,0.116,1.1,100,9,1010,N/A
2009,4,9,21,30,0,0,0,7,8,120.79,0.116,1.2000000000000002,100,9,1010,N/A
2009,4,9,22,0,0,0,0,7,8,124.92,0.116,1.3,100,9,1010,N/A
2009,4,9,22,30,0,0,0,7,8,128.44,0.116,1.4000000000000001,100,9,1010,N/A
2009,4,9,23,0,0,0,0,7,8,131.22,0.116,1.5,100,9,1010,N/A
2009,4,9,23,30,0,0,0,7,8,133.11,0.116,1.6,100,8,1010,N/A
2009,4,10,0,0,0,0,0,4,8,134,0.116,1.7000000000000002,100,8,1010,N/A
2009,4,10,0,30,0,0,0,4,8,133.83,0.116,1.7000000000000002,100,8,1010,N/A
2009,4,10,1,0,0,0,0,4,8,132.62,0.116,1.7000000000000002,100,8,1010,N/A
2009,4,10,1,30,0,0,0,4,7,130.44,0.116,1.6,100,8,1010,N/A
2009,4,10,2,0,0,0,0,4,7,127.42,0.116,1.6,100,8,1010,N/A
2009,4,10,2,30,0,0,0,4,7,123.69,0.116,1.6,100,8,1010,N/A
2009,4,10,3,0,0,0,0,4,7,119.39,0.116,1.7000000000000002,100,8,1010,N/A
2009,4,10,3,30,0,0,0,4,7,114.64,0.116,1.7000000000000002,100,7,1010,N/A
2009,4,10,4,0,0,0,0,4,6,109.55,0.116,1.8,99.68,7,1010,N/A
2009,4,10,4,30,0,0,0,3,6,104.18,0.116,1.9000000000000001,100,7,1010,N/A
2009,4,10,5,0,0,0,0,3,6,98.61,0.116,2,100,7,1010,N/A
2009,4,10,5,30,0,0,0,3,6,92.89,0.116,2.2,100,7,1010,N/A
2009,4,10,6,0,12,0,12,3,7,87.06,0.116,2.4000000000000004,100,8,1010,N/A
2009,4,10,6,30,48,0,48,4,7,81.16,0.116,2.4000000000000004,100,8,1010,N/A
2009,4,10,7,0,89,11,92,3,7,75.24,0.116,2.5,97.58,9,1010,N/A
2009,4,10,7,30,142,140,192,3,7,69.33,0.116,2.3000000000000003,97.59,9,1010,N/A
2009,4,10,8,0,175,297,308,2,7,63.47,0.116,2.1,91.16,10,1010,N/A
2009,4,10,8,30,214,41,237,4,7,57.71,0.116,1.9000000000000001,85.26,10,1010,N/A
2009,4,10,9,0,282,152,375,3,7,52.11,0.116,1.8,77.19,11,1010,N/A
2009,4,10,9,30,317,101,387,4,7,46.77,0.116,1.7000000000000002,77.19,12,1010,N/A
2009,4,10,10,0,321,373,600,2,6,41.79,0.116,1.6,70.48,13,1010,N/A
2009,4,10,10,30,352,377,652,3,6,37.34,0.116,1.6,66.01,13,1010,N/A
2009,4,10,11,0,411,127,517,4,6,33.67,0.116,1.7000000000000002,61.65,14,1010,N/A
2009,4,10,11,30,430,147,556,4,6,31.04,0.116,1.9000000000000001,61.64,14,1010,N/A
2009,4,10,12,0,423,276,663,2,6,29.75,0.116,2.2,61.57,15,1010,N/A
2009,4,10,12,30,330,536,794,2,6,29.98,0.116,2.5,61.57,15,1010,N/A
2009,4,10,13,0,323,522,768,2,6,31.69,0.116,2.8000000000000003,60.76,15,1010,N/A
2009,4,10,13,30,297,537,739,2,6,34.660000000000004,0.116,3.2,60.75,15,1010,N/A
2009,4,10,14,0,120,895,820,1,6,38.59,0.116,3.6,59.870000000000005,15,1010,N/A
2009,4,10,14,30,116,877,756,1,6,43.22,0.116,3.8000000000000003,63.89,14,1010,N/A
2009,4,10,15,0,113,848,678,2,6,48.32,0.116,4.1000000000000005,63.22,14,1010,N/A
2009,4,10,15,30,113,0,113,3,6,53.74,0.116,4.1000000000000005,63.22,13,1010,N/A
2009,4,10,16,0,78,0,78,3,6,59.39,0.116,4.2,63.13,13,1010,N/A
2009,4,10,16,30,158,318,292,2,6,65.18,0.116,4.1000000000000005,67.41,12,1010,N/A
2009,4,10,17,0,80,624,282,0,6,71.05,0.116,4.1000000000000005,68.65,12,1010,N/A
2009,4,10,17,30,64,500,177,0,6,76.96000000000001,0.116,3.8000000000000003,78.38,11,1010,N/A
2009,4,10,18,0,43,301,80,0,6,82.87,0.116,3.6,86.82000000000001,10,1010,N/A
2009,4,10,18,30,11,32,12,0,6,88.73,0.116,3.5,92.91,9,1010,N/A
2009,4,10,19,0,0,0,0,0,7,94.52,0.116,3.5,93.52,9,1010,N/A
2009,4,10,19,30,0,0,0,0,7,100.19,0.116,3.4000000000000004,93.56,8,1010,N/A
2009,4,10,20,0,0,0,0,0,7,105.69,0.116,3.4000000000000004,94.02,8,1010,N/A
2009,4,10,20,30,0,0,0,0,7,110.96000000000001,0.116,3.3000000000000003,100,8,1010,N/A
2009,4,10,21,0,0,0,0,0,7,115.94,0.116,3.2,100,8,1010,N/A
2009,4,10,21,30,0,0,0,0,7,120.53,0.116,3.1,100,8,1010,N/A
2009,4,10,22,0,0,0,0,0,7,124.64,0.116,3.1,100,8,1010,N/A
2009,4,10,22,30,0,0,0,0,7,128.14000000000001,0.116,3.1,100,8,1010,N/A
2009,4,10,23,0,0,0,0,0,7,130.89000000000001,0.116,3.1,100,8,1010,N/A
2009,4,10,23,30,0,0,0,0,7,132.76,0.116,3.1,100,7,1010,N/A
2009,4,11,0,0,0,0,0,0,7,133.64000000000001,0.116,3.1,100,7,1010,N/A
2009,4,11,0,30,0,0,0,0,6,133.46,0.116,3,100,7,1010,N/A
2009,4,11,1,0,0,0,0,0,6,132.25,0.116,3,100,7,1010,N/A
2009,4,11,1,30,0,0,0,1,6,130.07,0.116,2.9000000000000004,100,7,1010,N/A
2009,4,11,2,0,0,0,0,1,6,127.06,0.116,2.9000000000000004,100,7,1010,N/A
2009,4,11,2,30,0,0,0,0,6,123.34,0.116,2.8000000000000003,100,7,1010,N/A
2009,4,11,3,0,0,0,0,0,6,119.06,0.116,2.7,100,7,1010,N/A
2009,4,11,3,30,0,0,0,0,6,114.32000000000001,0.116,2.7,100,7,1010,N/A
2009,4,11,4,0,0,0,0,0,6,109.24000000000001,0.116,2.7,100,7,1010,N/A
2009,4,11,4,30,0,0,0,0,6,103.88,0.116,2.6,100,6,1010,N/A
2009,4,11,5,0,0,0,0,1,6,98.32000000000001,0.116,2.6,100,6,1010,N/A
2009,4,11,5,30,0,0,0,1,6,92.60000000000001,0.116,2.6,100,7,1010,N/A
2009,4,11,6,0,20,14,21,4,6,86.78,0.116,2.7,99.06,8,1010,N/A
2009,4,11,6,30,56,125,75,3,6,80.89,0.116,2.8000000000000003,92.58,8,1010,N/A
2009,4,11,7,0,62,596,216,1,6,74.97,0.116,2.9000000000000004,85.79,9,1010,N/A
2009,4,11,7,30,73,696,322,0,6,69.05,0.116,2.8000000000000003,80.25,10,1010,N/A
2009,4,11,8,0,85,758,427,0,6,63.190000000000005,0.116,2.8000000000000003,73.94,11,1010,N/A
2009,4,11,8,30,92,809,528,0,6,57.42,0.116,2.8000000000000003,73.97,12,1010,N/A
2009,4,11,9,0,97,847,621,0,6,51.82,0.116,2.9000000000000004,70.51,13,1010,N/A
2009,4,11,9,30,102,874,705,0,6,46.46,0.116,2.9000000000000004,70.53,13,1010,N/A
2009,4,11,10,0,104,897,777,0,7,41.46,0.116,3,67.76,14,1010,N/A
2009,4,11,10,30,107,911,835,0,7,37,0.116,2.9000000000000004,67.76,14,1010,N/A
2009,4,11,11,0,110,919,879,0,7,33.31,0.116,2.9000000000000004,64.64,15,1010,N/A
2009,4,11,11,30,112,925,908,0,7,30.67,0.116,2.9000000000000004,64.64,15,1010,N/A
2009,4,11,12,0,113,925,920,0,7,29.38,0.116,3,61.06,15,1010,N/A
2009,4,11,12,30,113,923,916,1,7,29.63,0.116,3.2,61.07,15,1020,N/A
2009,4,11,13,0,111,919,897,1,7,31.37,0.116,3.4000000000000004,61.06,16,1020,N/A
2009,4,11,13,30,300,538,745,8,7,34.37,0.116,3.5,61.06,16,1020,N/A
2009,4,11,14,0,307,454,664,2,7,38.33,0.116,3.7,60.88,16,1020,N/A
2009,4,11,14,30,231,587,660,2,7,42.980000000000004,0.116,3.7,60.88,15,1020,N/A
2009,4,11,15,0,204,574,588,8,7,48.1,0.116,3.7,61.26,15,1020,N/A
2009,4,11,15,30,145,657,535,8,7,53.550000000000004,0.116,3.7,65.34,15,1020,N/A
2009,4,11,16,0,193,375,385,4,7,59.21,0.116,3.7,66.46000000000001,15,1020,N/A
2009,4,11,16,30,163,291,286,4,7,65.01,0.116,3.6,70.93,14,1020,N/A
2009,4,11,17,0,120,266,208,2,8,70.88,0.116,3.6,77.62,13,1020,N/A
2009,4,11,17,30,61,443,163,7,8,76.8,0.116,3.3000000000000003,82.94,12,1020,N/A
2009,4,11,18,0,42,313,82,0,8,82.7,0.116,3.1,91.44,11,1020,N/A
2009,4,11,18,30,12,49,13,1,8,88.56,0.116,2.9000000000000004,97.8,10,1020,N/A
2009,4,11,19,0,0,0,0,0,8,94.34,0.116,2.7,99.67,10,1020,N/A
2009,4,11,19,30,0,0,0,0,8,100,0.116,2.5,99.7,9,1020,N/A
2009,4,11,20,0,0,0,0,0,9,105.48,0.116,2.4000000000000004,100,9,1020,N/A
2009,4,11,20,30,0,0,0,0,9,110.74000000000001,0.116,2.3000000000000003,100,9,1020,N/A
2009,4,11,21,0,0,0,0,0,9,115.7,0.116,2.3000000000000003,100,9,1020,N/A
2009,4,11,21,30,0,0,0,0,9,120.27,0.116,2.2,100,9,1020,N/A
2009,4,11,22,0,0,0,0,0,9,124.36,0.116,2.2,100,9,1020,N/A
2009,4,11,22,30,0,0,0,0,8,127.84,0.116,2.2,100,9,1020,N/A
2009,4,11,23,0,0,0,0,0,8,130.56,0.116,2.2,100,9,1020,N/A
2009,4,11,23,30,0,0,0,0,8,132.41,0.116,2.2,100,9,1020,N/A
2009,4,12,0,0,0,0,0,0,8,133.27,0.116,2.2,100,9,1020,N/A
2009,4,12,0,30,0,0,0,0,8,133.09,0.116,2.2,100,9,1020,N/A
