Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,123795,-,-,-,37.89,-122.3,-8,27,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2008,7,9,16,30,209,447,457,1,10,56.35,0.114,2.6,38.800000000000004,27,1000,N/A
2008,7,9,17,0,182,395,366,1,11,62.24,0.114,2.6,41.83,26,1000,N/A
2008,7,9,17,30,153,317,272,1,11,68.08,0.114,2.5,47.15,24,1000,N/A
2008,7,9,18,0,117,231,182,1,11,73.83,0.114,2.4000000000000004,51.14,23,1000,N/A
2008,7,9,18,30,75,125,98,1,11,79.46000000000001,0.114,2.2,54.35,21,1000,N/A
2008,7,9,19,0,27,28,30,1,11,84.94,0.114,2.1,59.07,20,1000,N/A
2008,7,9,19,30,0,0,0,1,11,90.23,0.114,2.1,62.86,19,1000,N/A
2008,7,9,20,0,0,0,0,1,11,95.3,0.114,2.1,67.26,19,1000,N/A
2008,7,9,20,30,0,0,0,1,11,100.08,0.114,2.1,67.27,18,1000,N/A
2008,7,9,21,0,0,0,0,0,11,104.53,0.114,2.2,67.01,18,1000,N/A
2008,7,9,21,30,0,0,0,0,11,108.56,0.114,2.2,71.36,18,1000,N/A
2008,7,9,22,0,0,0,0,0,11,112.11,0.114,2.2,71.48,18,1000,N/A
2008,7,9,22,30,0,0,0,0,11,115.09,0.114,2.1,71.48,17,1000,N/A
2008,7,9,23,0,0,0,0,0,11,117.42,0.114,2.1,71.73,17,1000,N/A
2008,7,9,23,30,0,0,0,0,11,119.02,0.114,2,76.41,17,1000,N/A
2008,7,10,0,0,0,0,0,1,11,119.84,0.114,2,76.73,17,1000,N/A
2008,7,10,0,30,0,0,0,0,11,119.83,0.114,1.9000000000000001,76.72,16,1000,N/A
2008,7,10,1,0,0,0,0,0,11,119,0.114,1.9000000000000001,77.09,16,1000,N/A
2008,7,10,1,30,0,0,0,0,11,117.38,0.114,1.8,82.16,16,1000,N/A
2008,7,10,2,0,0,0,0,0,12,115.04,0.114,1.8,82.34,16,1000,N/A
2008,7,10,2,30,0,0,0,0,12,112.05,0.114,1.7000000000000002,82.35000000000001,16,1000,N/A
2008,7,10,3,0,0,0,0,0,12,108.49000000000001,0.114,1.7000000000000002,82.28,16,1000,N/A
2008,7,10,3,30,0,0,0,0,12,104.44,0.114,1.7000000000000002,82.3,15,1000,N/A
2008,7,10,4,0,0,0,0,0,12,99.99000000000001,0.114,1.8,82.47,15,1000,N/A
2008,7,10,4,30,0,0,0,0,12,95.2,0.114,1.8,82.49,15,1000,N/A
2008,7,10,5,0,0,0,0,0,12,90.13,0.114,1.8,83.06,16,1000,N/A
2008,7,10,5,30,29,55,34,0,12,84.83,0.114,1.8,83.07000000000001,16,1000,N/A
2008,7,10,6,0,73,179,106,1,12,79.35000000000001,0.114,1.8,78.84,17,1000,N/A
2008,7,10,6,30,100,215,161,3,12,73.71000000000001,0.114,1.6,74.01,18,1000,N/A
2008,7,10,7,0,137,402,288,1,12,67.96000000000001,0.114,1.5,70.81,19,1000,N/A
2008,7,10,7,30,161,479,385,1,12,62.13,0.114,1.4000000000000001,66.53,20,1000,N/A
2008,7,10,8,0,175,553,483,1,12,56.24,0.114,1.3,58.49,22,1000,N/A
2008,7,10,8,30,190,602,575,1,12,50.32,0.114,1.3,55.03,23,1000,N/A
2008,7,10,9,0,198,652,664,1,12,44.42,0.114,1.4000000000000001,47.85,24,1000,N/A
2008,7,10,9,30,356,280,575,3,12,38.58,0.114,1.6,47.84,25,1000,N/A
2008,7,10,10,0,347,400,683,3,12,32.88,0.114,1.8,44.33,26,1000,N/A
2008,7,10,10,30,351,454,754,3,12,27.45,0.114,2,44.33,26,1000,N/A
2008,7,10,11,0,282,650,882,1,11,22.5,0.114,2.2,40.980000000000004,27,1000,N/A
2008,7,10,11,30,286,660,912,1,11,18.47,0.114,2.4000000000000004,40.980000000000004,27,1000,N/A
2008,7,10,12,0,390,508,879,3,11,16.09,0.114,2.7,40.33,27,1000,N/A
2008,7,10,12,30,404,457,844,3,11,16.12,0.114,2.7,40.33,26,1000,N/A
2008,7,10,13,0,391,479,846,3,11,18.55,0.114,2.8000000000000003,39.83,26,1000,N/A
2008,7,10,13,30,360,517,838,3,11,22.61,0.114,2.8000000000000003,42.25,26,1000,N/A
2008,7,10,14,0,400,347,709,3,11,27.580000000000002,0.114,2.8000000000000003,41.89,26,1000,N/A
2008,7,10,14,30,398,244,603,3,11,33.02,0.114,2.7,44.46,25,1000,N/A
2008,7,10,15,0,274,502,666,3,11,38.730000000000004,0.114,2.7,44.39,25,1000,N/A
2008,7,10,15,30,248,479,590,3,11,44.57,0.114,2.7,47.13,24,1000,N/A
2008,7,10,16,0,244,394,495,3,11,50.480000000000004,0.112,2.7,47.4,23,1000,N/A
2008,7,10,16,30,208,367,412,3,11,56.39,0.112,2.6,50.35,22,1000,N/A
2008,7,10,17,0,170,341,329,3,11,62.29,0.112,2.6,54.75,21,1000,N/A
2008,7,10,17,30,109,555,316,1,11,68.12,0.112,2.6,61.940000000000005,20,1000,N/A
2008,7,10,18,0,97,413,212,1,12,73.88,0.112,2.7,68.37,19,1000,N/A
2008,7,10,18,30,69,278,120,1,12,79.51,0.112,2.7,72.81,18,1000,N/A
2008,7,10,19,0,33,91,41,0,12,85,0.112,2.7,79.8,17,1000,N/A
2008,7,10,19,30,0,0,0,1,12,90.29,0.112,2.7,85.08,16,1000,N/A
2008,7,10,20,0,0,0,0,0,12,95.37,0.112,2.7,86.02,16,1000,N/A
2008,7,10,20,30,0,0,0,0,12,100.16,0.112,2.6,91.76,15,1000,N/A
2008,7,10,21,0,0,0,0,0,12,104.61,0.112,2.6,92.03,15,1000,N/A
2008,7,10,21,30,0,0,0,0,12,108.66,0.112,2.5,92.04,15,1000,N/A
2008,7,10,22,0,0,0,0,0,12,112.21000000000001,0.112,2.4000000000000004,92.37,15,1000,N/A
2008,7,10,22,30,0,0,0,0,12,115.2,0.112,2.3000000000000003,98.56,14,1000,N/A
2008,7,10,23,0,0,0,0,0,12,117.54,0.112,2.3000000000000003,98.85000000000001,14,1000,N/A
2008,7,10,23,30,0,0,0,0,12,119.15,0.112,2.2,98.85000000000001,14,1000,N/A
2008,7,11,0,0,0,0,0,0,12,119.97,0.112,2.1,99.03,14,1000,N/A
2008,7,11,0,30,0,0,0,0,12,119.96000000000001,0.112,2,99.03,14,1000,N/A
2008,7,11,1,0,0,0,0,0,12,119.14,0.112,2,99.38,14,1000,N/A
2008,7,11,1,30,0,0,0,0,12,117.52,0.112,1.9000000000000001,99.38,13,1000,N/A
2008,7,11,2,0,0,0,0,1,12,115.17,0.112,1.8,99.81,13,1000,N/A
2008,7,11,2,30,0,0,0,1,12,112.18,0.112,1.7000000000000002,99.82000000000001,13,1000,N/A
2008,7,11,3,0,0,0,0,1,13,108.61,0.112,1.7000000000000002,100,13,1000,N/A
2008,7,11,3,30,0,0,0,0,13,104.57000000000001,0.112,1.5,100,13,1000,N/A
2008,7,11,4,0,0,0,0,0,13,100.11,0.112,1.4000000000000001,100,13,1010,N/A
2008,7,11,4,30,0,0,0,1,13,95.32000000000001,0.112,1.4000000000000001,100,13,1010,N/A
2008,7,11,5,0,0,0,0,1,13,90.24,0.112,1.4000000000000001,100,14,1010,N/A
2008,7,11,5,30,27,44,31,0,13,84.94,0.112,1.4000000000000001,95.05,15,1010,N/A
2008,7,11,6,0,73,145,100,0,13,79.45,0.112,1.5,89.65,16,1010,N/A
2008,7,11,6,30,115,250,185,1,13,73.81,0.112,1.4000000000000001,84.11,17,1010,N/A
2008,7,11,7,0,148,112,190,3,13,68.06,0.112,1.4000000000000001,79.69,18,1010,N/A
2008,7,11,7,30,177,415,371,1,13,62.230000000000004,0.112,1.4000000000000001,74.84,18,1010,N/A
2008,7,11,8,0,198,484,466,1,13,56.33,0.112,1.4000000000000001,70.8,19,1010,N/A
2008,7,11,8,30,216,535,557,1,13,50.42,0.112,1.5,66.55,20,1010,N/A
2008,7,11,9,0,228,581,643,0,13,44.52,0.112,1.6,62.4,21,1010,N/A
2008,7,11,9,30,240,614,719,0,13,38.68,0.112,1.7000000000000002,62.4,22,1010,N/A
2008,7,11,10,0,363,444,736,1,13,32.99,0.112,1.8,58.01,23,1010,N/A
2008,7,11,10,30,377,465,789,1,13,27.560000000000002,0.112,1.9000000000000001,58.01,23,1010,N/A
2008,7,11,11,0,389,476,829,0,13,22.62,0.112,2.1,53.79,24,1010,N/A
2008,7,11,11,30,395,487,857,0,13,18.6,0.112,2.2,53.79,24,1010,N/A
2008,7,11,12,0,400,489,870,1,12,16.23,0.112,2.4000000000000004,50.08,24,1010,N/A
2008,7,11,12,30,401,489,871,1,12,16.25,0.112,2.4000000000000004,53.18,24,1010,N/A
2008,7,11,13,0,467,378,825,1,12,18.66,0.112,2.5,53,24,1010,N/A
2008,7,11,13,30,458,368,797,2,12,22.69,0.112,2.4000000000000004,53,23,1010,N/A
2008,7,11,14,0,448,345,754,1,12,27.64,0.112,2.4000000000000004,53.03,23,1010,N/A
2008,7,11,14,30,429,324,701,1,12,33.08,0.112,2.3000000000000003,56.33,22,1010,N/A
2008,7,11,15,0,408,291,635,1,12,38.78,0.112,2.3000000000000003,56.39,22,1010,N/A
2008,7,11,15,30,377,260,562,1,12,44.62,0.112,2.2,59.93,21,1010,N/A
2008,7,11,16,0,340,218,479,1,12,50.52,0.112,2.1,63.93,21,1010,N/A
2008,7,11,16,30,294,178,393,1,12,56.44,0.112,2,68.01,20,1010,N/A
2008,7,11,17,0,241,129,301,0,13,62.33,0.112,1.9000000000000001,68.73,20,1010,N/A
2008,7,11,17,30,178,85,210,0,13,68.17,0.112,1.8,73.16,19,1010,N/A
2008,7,11,18,0,111,43,123,0,13,73.93,0.112,1.8,78.83,18,1010,N/A
2008,7,11,18,30,47,14,50,1,13,79.57000000000001,0.112,1.9000000000000001,84.01,17,1010,N/A
2008,7,11,19,0,7,1,7,0,13,85.06,0.112,2,84.69,17,1010,N/A
2008,7,11,19,30,0,0,0,0,13,90.36,0.112,2.1,90.31,16,1010,N/A
2008,7,11,20,0,0,0,0,1,13,95.45,0.112,2.2,90.72,16,1010,N/A
2008,7,11,20,30,0,0,0,1,13,100.24000000000001,0.112,2.2,90.74,15,1010,N/A
2008,7,11,21,0,0,0,0,1,13,104.7,0.112,2.2,90.85000000000001,15,1010,N/A
2008,7,11,21,30,0,0,0,1,13,108.76,0.112,2.1,96.91,15,1010,N/A
2008,7,11,22,0,0,0,0,0,13,112.32000000000001,0.112,2,96.76,15,1010,N/A
2008,7,11,22,30,0,0,0,1,13,115.32000000000001,0.112,1.9000000000000001,96.76,15,1010,N/A
2008,7,11,23,0,0,0,0,1,13,117.67,0.112,1.9000000000000001,96.3,15,1010,N/A
2008,7,11,23,30,0,0,0,1,13,119.28,0.112,1.8,96.3,14,1010,N/A
2008,7,12,0,0,0,0,0,1,13,120.11,0.112,1.8,95.72,14,1010,N/A
2008,7,12,0,30,0,0,0,1,13,120.10000000000001,0.112,1.7000000000000002,100,14,1010,N/A
2008,7,12,1,0,0,0,0,1,13,119.28,0.112,1.6,100,14,1010,N/A
2008,7,12,1,30,0,0,0,1,13,117.66,0.112,1.5,100,14,1010,N/A
2008,7,12,2,0,0,0,0,1,13,115.31,0.112,1.4000000000000001,100,14,1010,N/A
2008,7,12,2,30,0,0,0,1,13,112.31,0.112,1.2000000000000002,100,14,1010,N/A
2008,7,12,3,0,0,0,0,1,13,108.75,0.112,1.2000000000000002,100,14,1010,N/A
2008,7,12,3,30,0,0,0,1,13,104.69,0.112,1.1,100,14,1010,N/A
2008,7,12,4,0,0,0,0,1,13,100.23,0.112,1.1,100,14,1010,N/A
2008,7,12,4,30,0,0,0,1,13,95.43,0.112,1.1,100,14,1010,N/A
2008,7,12,5,0,0,0,0,1,13,90.35000000000001,0.112,1.1,96.03,14,1010,N/A
2008,7,12,5,30,13,4,13,1,13,85.05,0.112,1,96.05,15,1010,N/A
2008,7,12,6,0,63,37,70,1,13,79.56,0.112,1,91.38,16,1010,N/A
2008,7,12,6,30,124,90,149,1,13,73.92,0.112,0.9,91.39,16,1010,N/A
2008,7,12,7,0,113,0,113,3,14,68.16,0.112,0.9,87.97,17,1010,N/A
2008,7,12,7,30,165,19,175,3,14,62.32,0.112,0.9,82.56,18,1010,N/A
2008,7,12,8,0,219,44,243,3,14,56.43,0.112,0.9,80.33,19,1010,N/A
2008,7,12,8,30,255,42,282,3,14,50.52,0.112,1,75.47,20,1010,N/A
2008,7,12,9,0,297,49,333,3,15,44.62,0.112,1.1,73.16,21,1010,N/A
2008,7,12,9,30,352,75,411,3,15,38.79,0.112,1.2000000000000002,68.79,21,1010,N/A
2008,7,12,10,0,401,117,500,3,15,33.09,0.112,1.3,66.35,22,1010,N/A
2008,7,12,10,30,429,230,633,3,15,27.67,0.112,1.5,66.34,23,1010,N/A
2008,7,12,11,0,414,355,742,3,15,22.75,0.112,1.7000000000000002,62.51,24,1010,N/A
2008,7,12,11,30,423,431,831,1,15,18.740000000000002,0.112,1.8,62.5,24,1010,N/A
2008,7,12,12,0,393,485,859,1,15,16.38,0.112,2,58.17,24,1010,N/A
2008,7,12,12,30,393,485,859,1,15,16.39,0.112,2.1,58.15,24,1010,N/A
2008,7,12,13,0,365,517,855,1,14,18.77,0.112,2.2,57.07,25,1010,N/A
2008,7,12,13,30,359,508,828,1,14,22.78,0.112,2.3000000000000003,57.07,25,1010,N/A
2008,7,12,14,0,322,538,799,1,14,27.72,0.112,2.4000000000000004,55.97,25,1010,N/A
2008,7,12,14,30,311,517,745,0,14,33.14,0.112,2.4000000000000004,59.42,24,1010,N/A
2008,7,12,15,0,275,533,691,0,14,38.84,0.112,2.5,58.61,24,1010,N/A
2008,7,12,15,30,260,501,616,0,14,44.67,0.112,2.4000000000000004,62.26,23,1010,N/A
2008,7,12,16,0,224,499,542,0,14,50.57,0.112,2.4000000000000004,61.56,23,1010,N/A
2008,7,12,16,30,204,449,453,0,14,56.49,0.112,2.3000000000000003,65.43,22,1010,N/A
2008,7,12,17,0,170,423,366,0,14,62.39,0.112,2.3000000000000003,65.09,21,1010,N/A
2008,7,12,17,30,143,348,272,0,14,68.23,0.112,2.2,73.65,20,1010,N/A
2008,7,12,18,0,107,281,184,0,14,73.99,0.112,2.1,78.25,19,1010,N/A
2008,7,12,18,30,69,171,100,0,14,79.63,0.112,2,83.34,18,1010,N/A
2008,7,12,19,0,27,65,32,0,14,85.13,0.112,2,82.82000000000001,17,1010,N/A
2008,7,12,19,30,0,0,0,0,14,90.44,0.112,1.9000000000000001,88.25,16,1010,N/A
2008,7,12,20,0,0,0,0,0,13,95.53,0.112,1.9000000000000001,87.4,16,1010,N/A
2008,7,12,20,30,0,0,0,0,13,100.33,0.112,1.8,93.17,16,1010,N/A
2008,7,12,21,0,0,0,0,0,13,104.8,0.112,1.8,92.39,16,1010,N/A
2008,7,12,21,30,0,0,0,0,13,108.86,0.112,1.7000000000000002,92.39,15,1010,N/A
2008,7,12,22,0,0,0,0,0,13,112.44,0.112,1.6,91.85000000000001,15,1010,N/A
2008,7,12,22,30,0,0,0,0,13,115.44,0.112,1.5,97.95,15,1010,N/A
2008,7,12,23,0,0,0,0,0,13,117.8,0.112,1.4000000000000001,97.61,15,1010,N/A
2008,7,12,23,30,0,0,0,1,13,119.42,0.112,1.3,97.61,15,1010,N/A
2008,7,13,0,0,0,0,0,1,13,120.25,0.112,1.3,97.37,15,1010,N/A
2008,7,13,0,30,0,0,0,1,13,120.25,0.112,1.2000000000000002,97.35000000000001,14,1010,N/A
2008,7,13,1,0,0,0,0,0,13,119.43,0.112,1.2000000000000002,96.97,14,1010,N/A
2008,7,13,1,30,0,0,0,1,13,117.81,0.112,1.2000000000000002,100,14,1010,N/A
2008,7,13,2,0,0,0,0,1,13,115.46000000000001,0.112,1.2000000000000002,100,14,1010,N/A
2008,7,13,2,30,0,0,0,1,13,112.46000000000001,0.112,1.1,100,14,1010,N/A
2008,7,13,3,0,0,0,0,1,13,108.88,0.112,1.1,100,14,1010,N/A
2008,7,13,3,30,0,0,0,1,13,104.83,0.112,1,100,14,1010,N/A
2008,7,13,4,0,0,0,0,0,13,100.36,0.112,1,100,14,1010,N/A
2008,7,13,4,30,0,0,0,1,13,95.56,0.112,0.9,100,14,1010,N/A
2008,7,13,5,0,0,0,0,1,13,90.47,0.112,0.9,94.99,14,1010,N/A
2008,7,13,5,30,29,110,38,3,13,85.16,0.112,0.9,94.99,15,1010,N/A
2008,7,13,6,0,63,267,111,1,13,79.67,0.112,1,89.77,16,1010,N/A
2008,7,13,6,30,81,0,81,3,13,74.02,0.112,0.9,84.22,17,1010,N/A
2008,7,13,7,0,111,490,292,1,13,68.27,0.112,0.9,81.18,18,1010,N/A
2008,7,13,7,30,145,1,146,3,13,62.43,0.112,0.9,76.23,19,1010,N/A
2008,7,13,8,0,197,19,208,3,14,56.53,0.112,1,73.06,20,1010,N/A
2008,7,13,8,30,281,104,348,3,14,50.620000000000005,0.112,1.1,68.67,21,1010,N/A
2008,7,13,9,0,323,105,398,3,14,44.72,0.112,1.2000000000000002,64.53,22,1010,N/A
2008,7,13,9,30,171,724,734,0,14,38.89,0.112,1.4000000000000001,60.71,23,1010,N/A
2008,7,13,10,0,180,740,799,0,14,33.2,0.112,1.6,57.68,24,1010,N/A
2008,7,13,10,30,185,755,853,0,14,27.79,0.112,1.8,57.67,24,1010,N/A
2008,7,13,11,0,188,767,895,0,14,22.87,0.112,2,54.92,25,1010,N/A
2008,7,13,11,30,190,775,923,0,14,18.88,0.112,2.2,54.9,25,1010,N/A
2008,7,13,12,0,190,779,938,0,14,16.53,0.112,2.4000000000000004,52.21,25,1010,N/A
2008,7,13,12,30,190,779,937,0,14,16.53,0.112,2.5,55.4,25,1010,N/A
2008,7,13,13,0,192,770,921,0,14,18.89,0.112,2.6,54.83,25,1010,N/A
2008,7,13,13,30,190,762,893,0,14,22.88,0.112,2.5,54.81,25,1010,N/A
2008,7,13,14,0,178,763,854,0,14,27.79,0.112,2.5,53.86,25,1010,N/A
2008,7,13,14,30,174,747,799,0,14,33.21,0.112,2.4000000000000004,53.84,24,1010,N/A
2008,7,13,15,0,162,736,735,0,13,38.9,0.112,2.3000000000000003,52.83,24,1010,N/A
2008,7,13,15,30,155,709,659,0,13,44.730000000000004,0.112,2.2,56.09,24,1010,N/A
2008,7,13,16,0,144,679,575,0,13,50.63,0.112,2.2,55.11,24,1010,N/A
2008,7,13,16,30,134,634,484,0,13,56.550000000000004,0.112,2.1,58.54,23,1010,N/A
2008,7,13,17,0,122,575,388,0,13,62.45,0.112,2.1,57.68,22,1010,N/A
2008,7,13,17,30,106,501,292,0,13,68.29,0.112,2,61.32,21,1010,N/A
2008,7,13,18,0,88,393,197,0,13,74.05,0.112,2,64.23,20,1010,N/A
2008,7,13,18,30,62,267,110,0,13,79.7,0.112,2.1,68.34,19,1010,N/A
2008,7,13,19,0,29,101,37,0,12,85.2,0.112,2.2,71.44,18,1010,N/A
2008,7,13,19,30,0,0,0,0,12,90.52,0.112,2.2,76.10000000000001,17,1010,N/A
2008,7,13,20,0,0,0,0,0,12,95.62,0.112,2.3000000000000003,80.67,17,1010,N/A
2008,7,13,20,30,0,0,0,0,12,100.43,0.112,2.3000000000000003,86,16,1010,N/A
2008,7,13,21,0,0,0,0,0,12,104.9,0.112,2.3000000000000003,86.42,16,1010,N/A
2008,7,13,21,30,0,0,0,0,12,108.97,0.112,2.2,86.41,15,1010,N/A
2008,7,13,22,0,0,0,0,0,12,112.56,0.112,2.2,87.01,15,1010,N/A
2008,7,13,22,30,0,0,0,0,12,115.57000000000001,0.112,2.1,92.79,15,1010,N/A
2008,7,13,23,0,0,0,0,0,12,117.94,0.112,2.1,93.07000000000001,15,1010,N/A
2008,7,13,23,30,0,0,0,0,12,119.56,0.112,2,93.05,15,1010,N/A
2008,7,14,0,0,0,0,0,1,12,120.4,0.112,1.9000000000000001,92.96000000000001,15,1010,N/A
2008,7,14,0,30,0,0,0,1,12,120.4,0.112,1.8,92.95,15,1010,N/A
2008,7,14,1,0,0,0,0,1,12,119.58,0.112,1.7000000000000002,93.02,15,1010,N/A
2008,7,14,1,30,0,0,0,1,12,117.96000000000001,0.112,1.6,93.01,14,1010,N/A
2008,7,14,2,0,0,0,0,1,12,115.61,0.112,1.6,93.18,14,1010,N/A
2008,7,14,2,30,0,0,0,1,12,112.60000000000001,0.112,1.5,99.43,14,1010,N/A
2008,7,14,3,0,0,0,0,1,12,109.02,0.112,1.4000000000000001,99.60000000000001,14,1010,N/A
2008,7,14,3,30,0,0,0,1,12,104.96000000000001,0.112,1.4000000000000001,99.61,14,1010,N/A
2008,7,14,4,0,0,0,0,1,12,100.49000000000001,0.112,1.4000000000000001,99.83,14,1010,N/A
2008,7,14,4,30,0,0,0,1,12,95.68,0.112,1.5,99.85000000000001,14,1010,N/A
2008,7,14,5,0,0,0,0,1,13,90.59,0.112,1.6,93.88,14,1010,N/A
2008,7,14,5,30,28,72,34,3,13,85.28,0.112,1.7000000000000002,93.89,14,1010,N/A
2008,7,14,6,0,67,211,104,1,13,79.78,0.112,1.8,88.43,15,1010,N/A
2008,7,14,6,30,99,330,189,1,13,74.13,0.112,1.9000000000000001,82.97,16,1010,N/A
2008,7,14,7,0,85,0,85,3,13,68.37,0.112,2,78.7,17,1010,N/A
2008,7,14,7,30,141,0,141,3,13,62.53,0.112,2,78.7,18,1010,N/A
2008,7,14,8,0,190,15,199,3,13,56.63,0.112,2.1,74.28,19,1010,N/A
2008,7,14,8,30,241,30,260,3,13,50.72,0.112,2.2,69.78,19,1010,N/A
2008,7,14,9,0,323,105,398,3,13,44.82,0.112,2.3000000000000003,65.25,20,1010,N/A
2008,7,14,9,30,350,290,576,3,13,39,0.112,2.4000000000000004,65.25,20,1010,N/A
2008,7,14,10,0,178,743,800,1,13,33.32,0.112,2.5,60.42,21,1010,N/A
2008,7,14,10,30,183,760,855,1,13,27.91,0.112,2.6,60.410000000000004,21,1010,N/A
2008,7,14,11,0,182,779,900,0,12,23.01,0.112,2.8000000000000003,59.26,22,1010,N/A
2008,7,14,11,30,185,787,929,1,12,19.03,0.112,2.9000000000000004,59.25,22,1010,N/A
2008,7,14,12,0,180,799,946,1,12,16.68,0.112,3,58.120000000000005,22,1010,N/A
2008,7,14,12,30,181,799,946,1,12,16.68,0.112,3,58.11,22,1010,N/A
2008,7,14,13,0,168,813,937,1,12,19.01,0.112,3.1,57.410000000000004,22,1010,N/A
2008,7,14,13,30,166,806,908,2,12,22.98,0.112,3.1,57.410000000000004,22,1010,N/A
2008,7,14,14,0,164,793,865,1,12,27.88,0.112,3.1,57.47,22,1010,N/A
2008,7,14,14,30,159,777,810,1,12,33.28,0.112,3.1,57.46,21,1010,N/A
2008,7,14,15,0,155,754,742,2,12,38.96,0.112,3.1,58.01,21,1010,N/A
2008,7,14,15,30,149,726,665,1,12,44.79,0.112,3,61.68,20,1010,N/A
2008,7,14,16,0,251,362,480,2,12,50.69,0.112,3,62.5,20,1010,N/A
2008,7,14,16,30,132,644,486,1,12,56.61,0.112,2.9000000000000004,66.49,19,1010,N/A
2008,7,14,17,0,120,584,390,1,12,62.51,0.112,2.9000000000000004,71.53,19,1010,N/A
2008,7,14,17,30,137,38,152,3,12,68.36,0.112,2.9000000000000004,76.19,18,1010,N/A
2008,7,14,18,0,76,0,76,3,12,74.12,0.112,2.9000000000000004,76.52,17,1010,N/A
2008,7,14,18,30,20,0,20,3,12,79.78,0.112,2.8000000000000003,81.55,16,1010,N/A
2008,7,14,19,0,29,111,38,1,12,85.28,0.112,2.8000000000000003,86.63,16,1010,N/A
2008,7,14,19,30,0,0,0,3,12,90.60000000000001,0.112,2.7,92.43,15,1010,N/A
2008,7,14,20,0,0,0,0,3,12,95.71000000000001,0.112,2.7,92.11,15,1010,N/A
2008,7,14,20,30,0,0,0,1,12,100.53,0.112,2.6,92.13,15,1010,N/A
2008,7,14,21,0,0,0,0,1,12,105.01,0.112,2.6,91.74,15,1010,N/A
2008,7,14,21,30,0,0,0,1,12,109.09,0.112,2.5,91.74,14,1010,N/A
2008,7,14,22,0,0,0,0,1,12,112.68,0.112,2.5,91.47,14,1010,N/A
2008,7,14,22,30,0,0,0,0,12,115.71000000000001,0.112,2.4000000000000004,91.47,14,1010,N/A
2008,7,14,23,0,0,0,0,1,12,118.08,0.112,2.3000000000000003,91.33,14,1010,N/A
2008,7,14,23,30,0,0,0,1,12,119.71000000000001,0.112,2.2,97.44,14,1010,N/A
2008,7,15,0,0,0,0,0,1,12,120.55,0.112,2.1,97.31,14,1010,N/A
2008,7,15,0,30,0,0,0,1,12,120.56,0.112,2,97.3,14,1010,N/A
2008,7,15,1,0,0,0,0,1,12,119.74000000000001,0.112,2,97.16,14,1010,N/A
2008,7,15,1,30,0,0,0,1,12,118.12,0.112,2,97.16,14,1010,N/A
2008,7,15,2,0,0,0,0,1,12,115.76,0.112,2.1,97,14,1010,N/A
2008,7,15,2,30,0,0,0,1,12,112.75,0.112,2,97.01,14,1010,N/A
2008,7,15,3,0,0,0,0,3,12,109.17,0.112,2,96.71000000000001,14,1010,N/A
2008,7,15,3,30,0,0,0,3,12,105.10000000000001,0.112,2,96.73,14,1010,N/A
2008,7,15,4,0,0,0,0,3,12,100.62,0.112,2,96.33,14,1010,N/A
2008,7,15,4,30,0,0,0,3,12,95.81,0.112,2.1,96.35000000000001,14,1010,N/A
2008,7,15,5,0,0,0,0,3,12,90.71000000000001,0.112,2.2,95.44,14,1010,N/A
2008,7,15,5,30,28,101,36,1,12,85.4,0.112,2.2,95.46000000000001,14,1010,N/A
2008,7,15,6,0,63,255,107,1,12,79.89,0.112,2.3000000000000003,88.12,15,1010,N/A
2008,7,15,6,30,21,0,21,3,12,74.24,0.112,2.3000000000000003,88.14,15,1010,N/A
2008,7,15,7,0,37,0,37,3,12,68.48,0.112,2.3000000000000003,82.73,16,1010,N/A
2008,7,15,7,30,51,0,51,3,12,62.64,0.112,2.3000000000000003,77.61,16,1010,N/A
2008,7,15,8,0,81,0,81,3,12,56.74,0.112,2.3000000000000003,73.11,17,1010,N/A
2008,7,15,8,30,96,0,96,3,12,50.82,0.112,2.4000000000000004,73.10000000000001,17,1010,N/A
2008,7,15,9,0,139,0,139,3,12,44.93,0.112,2.5,68.63,18,1010,N/A
2008,7,15,9,30,183,5,187,3,12,39.11,0.112,2.6,68.62,19,1010,N/A
2008,7,15,10,0,254,13,265,3,12,33.43,0.112,2.7,64.41,20,1010,N/A
